,year,label,Category,Attribute,015100,015200,015201,015202,015300,015500,015800,015801,015802,015900,016000,016100,016101,016102,016200,016300,016400,016800,016801,016802
63,2010,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,168.0,247.0,INACTIVE,INACTIVE,173.0,112.0,INACTIVE,154.0,257.0,227.0,158.0,154.0,INACTIVE,INACTIVE,207.0,147.0,254.0,INACTIVE,281.0,207.0
64,2010,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,13.0,INACTIVE,INACTIVE,0.0,15.0,INACTIVE,0.0,0.0,15.0,0.0,47.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
65,2010,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,200.0,362.0,INACTIVE,INACTIVE,46.0,435.0,INACTIVE,264.0,401.0,383.0,207.0,321.0,INACTIVE,INACTIVE,189.0,210.0,344.0,INACTIVE,251.0,300.0
66,2010,ACS5YR,Housing Prices,Contract Rent 200 to 249,55.0,0.0,INACTIVE,INACTIVE,0.0,90.0,INACTIVE,43.0,34.0,0.0,24.0,246.0,INACTIVE,INACTIVE,10.0,64.0,18.0,INACTIVE,0.0,20.0
67,2010,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",273.0,376.0,INACTIVE,INACTIVE,208.0,470.0,INACTIVE,99.0,138.0,307.0,82.0,139.0,INACTIVE,INACTIVE,90.0,223.0,270.0,INACTIVE,232.0,156.0
68,2010,ACS5YR,Housing Prices,Contract Rent 250 to 299,0.0,164.0,INACTIVE,INACTIVE,0.0,153.0,INACTIVE,16.0,14.0,160.0,0.0,352.0,INACTIVE,INACTIVE,0.0,11.0,0.0,INACTIVE,51.0,69.0
69,2010,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),27.0,17.0,INACTIVE,INACTIVE,0.0,13.0,INACTIVE,0.0,5.0,13.0,50.0,12.0,INACTIVE,INACTIVE,39.0,0.0,36.0,INACTIVE,14.0,22.0
70,2010,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,13.0,INACTIVE,INACTIVE,0.0,15.0,INACTIVE,13.0,0.0,0.0,0.0,90.0,INACTIVE,INACTIVE,0.0,16.0,0.0,INACTIVE,0.0,0.0
71,2010,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
72,2010,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,0.0,INACTIVE,INACTIVE,0.0,28.0,INACTIVE,0.0,0.0,0.0,0.0,61.0,INACTIVE,INACTIVE,0.0,27.0,33.0,INACTIVE,0.0,0.0
73,2010,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
74,2010,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,8.0,18.0,0.0,150.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,23.0
75,2010,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,12.0,INACTIVE,INACTIVE,12.0,78.0,INACTIVE,36.0,0.0,51.0,7.0,151.0,INACTIVE,INACTIVE,17.0,26.0,0.0,INACTIVE,0.0,19.0
76,2010,ACS5YR,Housing Prices,Contract Rent 550 to 599,37.0,53.0,INACTIVE,INACTIVE,13.0,186.0,INACTIVE,82.0,0.0,30.0,12.0,78.0,INACTIVE,INACTIVE,6.0,11.0,12.0,INACTIVE,35.0,27.0
77,2010,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,13.0,INACTIVE,INACTIVE,17.0,13.0,INACTIVE,0.0,0.0,0.0,28.0,0.0,INACTIVE,INACTIVE,20.0,26.0,34.0,INACTIVE,17.0,0.0
78,2010,ACS5YR,Housing Prices,Contract Rent 650 to 699,0.0,0.0,INACTIVE,INACTIVE,8.0,62.0,INACTIVE,0.0,9.0,24.0,33.0,48.0,INACTIVE,INACTIVE,47.0,80.0,24.0,INACTIVE,37.0,0.0
79,2010,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0,28.0,INACTIVE,INACTIVE,0.0,10.0,INACTIVE,64.0,10.0,22.0,0.0,24.0,INACTIVE,INACTIVE,40.0,0.0,32.0,INACTIVE,20.0,0.0
80,2010,ACS5YR,Housing Prices,Contract Rent 750 to 749,12.0,75.0,INACTIVE,INACTIVE,33.0,16.0,INACTIVE,0.0,61.0,57.0,15.0,0.0,INACTIVE,INACTIVE,0.0,101.0,0.0,INACTIVE,94.0,23.0
81,2010,ACS5YR,Housing Prices,Contract Rent 750 to 799,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,61.0,12.0,0.0,20.0,40.0,INACTIVE,INACTIVE,43.0,32.0,0.0,INACTIVE,50.0,17.0
82,2010,ACS5YR,Housing Prices,Contract Rent 800 to 899,35.0,43.0,INACTIVE,INACTIVE,14.0,60.0,INACTIVE,82.0,0.0,52.0,69.0,211.0,INACTIVE,INACTIVE,192.0,95.0,102.0,INACTIVE,62.0,165.0
83,2010,ACS5YR,Housing Prices,Contract Rent 900 to 999,108.0,73.0,INACTIVE,INACTIVE,16.0,126.0,INACTIVE,87.0,71.0,138.0,60.0,167.0,INACTIVE,INACTIVE,86.0,149.0,114.0,INACTIVE,20.0,104.0
84,2010,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,35.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,38.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
85,2010,ACS5YR,Housing Prices,Contract Rent Total,1071.0,1800.0,INACTIVE,INACTIVE,641.0,1987.0,INACTIVE,1192.0,1234.0,1612.0,1118.0,2399.0,INACTIVE,INACTIVE,1279.0,1497.0,1473.0,INACTIVE,1290.0,1347.0
86,2010,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
87,2010,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",27.0,17.0,INACTIVE,INACTIVE,0.0,13.0,INACTIVE,0.0,5.0,13.0,50.0,12.0,INACTIVE,INACTIVE,39.0,0.0,36.0,INACTIVE,14.0,22.0
88,2010,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1044.0,1783.0,INACTIVE,INACTIVE,641.0,1974.0,INACTIVE,1192.0,1229.0,1599.0,1068.0,2387.0,INACTIVE,INACTIVE,1240.0,1497.0,1437.0,INACTIVE,1276.0,1325.0
89,2010,ACS5YR,Housing Prices,Extremely Rent Burdened,0.2492997198879551,0.2283333333333333,INACTIVE,INACTIVE,0.3182527301092043,0.2133870156014091,INACTIVE,0.4295302013422818,0.3241491085899514,0.2307692307692307,0.1681574239713774,0.1838265944143393,INACTIVE,INACTIVE,0.2885066458170445,0.2605210420841683,0.175152749490835,INACTIVE,0.1434108527131783,0.2709725315515961
90,2010,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
91,2010,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,33.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,19.0,0.0,22.0,0.0,0.0,INACTIVE,INACTIVE,0.0,10.0,0.0,INACTIVE,0.0,0.0
92,2010,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",95.0,228.0,INACTIVE,INACTIVE,192.0,0.0,INACTIVE,108.0,134.0,0.0,14.0,34.0,INACTIVE,INACTIVE,7.0,107.0,32.0,INACTIVE,105.0,103.0
93,2010,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
94,2010,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
95,2010,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,16.0,0.0,INACTIVE,0.0,0.0
96,2010,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
97,2010,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
98,2010,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,8.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
99,2010,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0,14.0,INACTIVE,INACTIVE,0.0,10.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
100,2010,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
101,2010,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
102,2010,ACS5YR,Housing Prices,Home Value 250000 to 299999,0.0,43.0,INACTIVE,INACTIVE,0.0,26.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,19.0,0.0,INACTIVE,12.0,0.0
103,2010,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
104,2010,ACS5YR,Housing Prices,Home Value 300000 to 399999,10.0,0.0,INACTIVE,INACTIVE,0.0,32.0,INACTIVE,29.0,0.0,154.0,53.0,28.0,INACTIVE,INACTIVE,33.0,0.0,7.0,INACTIVE,0.0,12.0
105,2010,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
106,2010,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,11.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
107,2010,ACS5YR,Housing Prices,Home Value 400000 to 499999,48.0,24.0,INACTIVE,INACTIVE,24.0,13.0,INACTIVE,39.0,0.0,56.0,116.0,89.0,INACTIVE,INACTIVE,19.0,18.0,25.0,INACTIVE,15.0,14.0
108,2010,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,26.0,0.0,INACTIVE,INACTIVE,0.0,16.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
109,2010,ACS5YR,Housing Prices,Home Value 500000 to 749999,225.0,146.0,INACTIVE,INACTIVE,32.0,134.0,INACTIVE,223.0,23.0,261.0,180.0,34.0,INACTIVE,INACTIVE,29.0,158.0,109.0,INACTIVE,94.0,134.0
110,2010,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,6.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
111,2010,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
112,2010,ACS5YR,Housing Prices,Home Value 750000 to 999999,56.0,83.0,INACTIVE,INACTIVE,65.0,29.0,INACTIVE,22.0,81.0,28.0,19.0,14.0,INACTIVE,INACTIVE,25.0,83.0,155.0,INACTIVE,119.0,29.0
113,2010,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,26.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
114,2010,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,8.0,INACTIVE,0.0,0.0
115,2010,ACS5YR,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
116,2010,ACS5YR,Housing Prices,Home Value Total,497.0,571.0,INACTIVE,INACTIVE,321.0,260.0,INACTIVE,440.0,238.0,521.0,388.0,199.0,INACTIVE,INACTIVE,113.0,411.0,336.0,INACTIVE,345.0,292.0
117,2010,ACS5YR,Housing Prices,Housing Units with a Mortgage,252.0,407.0,INACTIVE,INACTIVE,271.0,49.0,INACTIVE,426.0,228.0,290.0,251.0,189.0,INACTIVE,INACTIVE,65.0,363.0,265.0,INACTIVE,257.0,245.0
118,2010,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,152.0,196.0,INACTIVE,INACTIVE,100.0,37.0,INACTIVE,265.0,167.0,121.0,97.0,66.0,INACTIVE,INACTIVE,3.0,179.0,89.0,INACTIVE,160.0,163.0
119,2010,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,26.0,81.0,INACTIVE,INACTIVE,48.0,0.0,INACTIVE,126.0,61.0,117.0,76.0,65.0,INACTIVE,INACTIVE,29.0,92.0,108.0,INACTIVE,59.0,25.0
120,2010,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,74.0,130.0,INACTIVE,INACTIVE,123.0,12.0,INACTIVE,35.0,0.0,37.0,78.0,58.0,INACTIVE,INACTIVE,33.0,92.0,68.0,INACTIVE,38.0,57.0
121,2010,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,15.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
122,2010,ACS5YR,Housing Prices,Housing Units without a Mortgage,245.0,164.0,INACTIVE,INACTIVE,50.0,211.0,INACTIVE,14.0,10.0,231.0,137.0,10.0,INACTIVE,INACTIVE,48.0,48.0,71.0,INACTIVE,88.0,47.0
123,2010,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,194.0,124.0,INACTIVE,INACTIVE,50.0,211.0,INACTIVE,14.0,0.0,160.0,115.0,10.0,INACTIVE,INACTIVE,48.0,48.0,32.0,INACTIVE,74.0,47.0
124,2010,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,10.0,13.0,6.0,0.0,INACTIVE,INACTIVE,0.0,0.0,27.0,INACTIVE,0.0,0.0
125,2010,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,51.0,14.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,58.0,16.0,0.0,INACTIVE,INACTIVE,0.0,0.0,12.0,INACTIVE,14.0,0.0
126,2010,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,26.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
127,2010,ACS5YR,Housing Prices,Median Contract Rent,1427.0833333333333,1344.6356275303644,INACTIVE,INACTIVE,1403.9017341040462,1316.9642857142858,INACTIVE,1127.3291925465835,1426.556420233463,1379.4052863436125,1188.385269121813,522.7564102564103,INACTIVE,INACTIVE,1135.665529010239,1090.435606060606,1397.145669291339,INACTIVE,1362.0996441281138,1250.6038647342996
128,2010,ACS5YR,Housing Prices,Median Home Value,641666.6666666666,826807.2289156626,INACTIVE,INACTIVE,1000000.328125,561567.1641791045,INACTIVE,649103.1390134529,1000000.223880597,527298.8505747126,526388.8888888889,480337.0786516854,INACTIVE,INACTIVE,538793.1034482758,725474.6835443038,780645.1612903225,INACTIVE,858193.2773109244,723880.5970149254
129,2010,ACS5YR,Housing Prices,Median Rent,1432.3204419889505,1349.468085106383,INACTIVE,INACTIVE,1421.875,1349.264705882353,INACTIVE,1136.4942528735633,1536.7132867132866,1389.218009478673,1220.982142857143,538.1782945736434,INACTIVE,INACTIVE,1158.3806818181818,1172.123015873016,1508.8235294117646,INACTIVE,1408.888888888889,1250.6476683937824
130,2010,ACS5YR,Housing Prices,Median Rent as % of Household Income,27.976576576576576,27.66042944785276,INACTIVE,INACTIVE,30.192975206611568,30.621987951807228,INACTIVE,40.43008849557522,31.738392857142856,31.954375,29.916666666666664,30.89129720853859,INACTIVE,INACTIVE,28.193298969072163,28.97953020134228,25.329521276595745,INACTIVE,27.800460829493087,28.15205479452055
131,2010,ACS5YR,Housing Prices,Rent 100 to 149,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,30.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
132,2010,ACS5YR,Housing Prices,Rent 1000 to 1249,163.0,294.0,INACTIVE,INACTIVE,92.0,166.0,INACTIVE,174.0,188.0,150.0,336.0,223.0,INACTIVE,INACTIVE,352.0,252.0,201.0,INACTIVE,138.0,239.0
133,2010,ACS5YR,Housing Prices,Rent 1250 to 1499,181.0,235.0,INACTIVE,INACTIVE,168.0,136.0,INACTIVE,143.0,189.0,211.0,175.0,158.0,INACTIVE,INACTIVE,212.0,212.0,216.0,INACTIVE,225.0,193.0
134,2010,ACS5YR,Housing Prices,Rent 150 to 199,0.0,0.0,INACTIVE,INACTIVE,0.0,15.0,INACTIVE,0.0,0.0,15.0,0.0,62.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
135,2010,ACS5YR,Housing Prices,Rent 1500 to 1999,156.0,343.0,INACTIVE,INACTIVE,60.0,405.0,INACTIVE,273.0,429.0,343.0,238.0,325.0,INACTIVE,INACTIVE,184.0,209.0,425.0,INACTIVE,307.0,314.0
136,2010,ACS5YR,Housing Prices,Rent 200 to 249,55.0,13.0,INACTIVE,INACTIVE,0.0,14.0,INACTIVE,23.0,34.0,0.0,8.0,173.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,15.0
137,2010,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",317.0,407.0,INACTIVE,INACTIVE,208.0,500.0,INACTIVE,101.0,217.0,363.0,82.0,139.0,INACTIVE,INACTIVE,95.0,249.0,301.0,INACTIVE,249.0,156.0
138,2010,ACS5YR,Housing Prices,Rent 250 to 299,0.0,149.0,INACTIVE,INACTIVE,0.0,181.0,INACTIVE,36.0,14.0,99.0,16.0,446.0,INACTIVE,INACTIVE,10.0,24.0,18.0,INACTIVE,51.0,31.0
139,2010,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),27.0,17.0,INACTIVE,INACTIVE,0.0,13.0,INACTIVE,0.0,5.0,13.0,50.0,12.0,INACTIVE,INACTIVE,39.0,0.0,36.0,INACTIVE,14.0,22.0
140,2010,ACS5YR,Housing Prices,Rent 300 to 349,0.0,15.0,INACTIVE,INACTIVE,0.0,63.0,INACTIVE,13.0,0.0,18.0,0.0,66.0,INACTIVE,INACTIVE,0.0,51.0,0.0,INACTIVE,0.0,0.0
141,2010,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
142,2010,ACS5YR,Housing Prices,Rent 350 to 399,0.0,0.0,INACTIVE,INACTIVE,0.0,28.0,INACTIVE,0.0,0.0,43.0,0.0,110.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,43.0
143,2010,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
144,2010,ACS5YR,Housing Prices,Rent 400 to 449,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,18.0,0.0,137.0,INACTIVE,INACTIVE,0.0,27.0,33.0,INACTIVE,0.0,0.0
145,2010,ACS5YR,Housing Prices,Rent 450 to 499,0.0,0.0,INACTIVE,INACTIVE,12.0,78.0,INACTIVE,0.0,0.0,30.0,7.0,101.0,INACTIVE,INACTIVE,17.0,44.0,0.0,INACTIVE,0.0,6.0
146,2010,ACS5YR,Housing Prices,Rent 500 to 549,0.0,72.0,INACTIVE,INACTIVE,13.0,138.0,INACTIVE,63.0,0.0,35.0,12.0,129.0,INACTIVE,INACTIVE,0.0,24.0,0.0,INACTIVE,0.0,30.0
147,2010,ACS5YR,Housing Prices,Rent 550 to 599,37.0,0.0,INACTIVE,INACTIVE,10.0,61.0,INACTIVE,14.0,8.0,16.0,6.0,12.0,INACTIVE,INACTIVE,6.0,0.0,16.0,INACTIVE,35.0,18.0
148,2010,ACS5YR,Housing Prices,Rent 600 to 649,0.0,13.0,INACTIVE,INACTIVE,7.0,38.0,INACTIVE,0.0,0.0,24.0,55.0,31.0,INACTIVE,INACTIVE,20.0,26.0,20.0,INACTIVE,17.0,15.0
149,2010,ACS5YR,Housing Prices,Rent 650 to 699,0.0,25.0,INACTIVE,INACTIVE,8.0,0.0,INACTIVE,50.0,9.0,0.0,0.0,17.0,INACTIVE,INACTIVE,55.0,36.0,44.0,INACTIVE,57.0,0.0
150,2010,ACS5YR,Housing Prices,Rent 700 to 749,12.0,52.0,INACTIVE,INACTIVE,11.0,50.0,INACTIVE,0.0,18.0,53.0,15.0,24.0,INACTIVE,INACTIVE,32.0,29.0,6.0,INACTIVE,16.0,0.0
151,2010,ACS5YR,Housing Prices,Rent 750 to 799,0.0,21.0,INACTIVE,INACTIVE,22.0,0.0,INACTIVE,76.0,0.0,26.0,10.0,18.0,INACTIVE,INACTIVE,0.0,44.0,0.0,INACTIVE,69.0,17.0
152,2010,ACS5YR,Housing Prices,Rent 800 to 899,35.0,49.0,INACTIVE,INACTIVE,14.0,0.0,INACTIVE,122.0,65.0,36.0,33.0,104.0,INACTIVE,INACTIVE,145.0,161.0,22.0,INACTIVE,112.0,73.0
153,2010,ACS5YR,Housing Prices,Rent 900 to 999,88.0,79.0,INACTIVE,INACTIVE,16.0,101.0,INACTIVE,74.0,58.0,119.0,75.0,112.0,INACTIVE,INACTIVE,112.0,109.0,135.0,INACTIVE,0.0,175.0
154,2010,ACS5YR,Housing Prices,Rent Burdened,0.4360410830999066,0.4316666666666666,INACTIVE,INACTIVE,0.4773790951638065,0.4836436839456467,INACTIVE,0.6350671140939598,0.5380875202593193,0.477667493796526,0.4561717352415027,0.5318882867861608,INACTIVE,INACTIVE,0.4456606724003127,0.4676018704074816,0.3638832315003394,INACTIVE,0.4062015503875969,0.4365256124721604
155,2010,ACS5YR,Housing Prices,Rent Less than 100,0.0,16.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
156,2010,ACS5YR,Housing Prices,Rent Total,1071.0,1800.0,INACTIVE,INACTIVE,641.0,1987.0,INACTIVE,1192.0,1234.0,1612.0,1118.0,2399.0,INACTIVE,INACTIVE,1279.0,1497.0,1473.0,INACTIVE,1290.0,1347.0
157,2010,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",27.0,17.0,INACTIVE,INACTIVE,0.0,13.0,INACTIVE,0.0,5.0,13.0,50.0,12.0,INACTIVE,INACTIVE,39.0,0.0,36.0,INACTIVE,14.0,22.0
158,2010,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0
159,2010,ACS5YR,Housing Prices,Rent Total With cash rent,1044.0,1783.0,INACTIVE,INACTIVE,641.0,1974.0,INACTIVE,1192.0,1229.0,1599.0,1068.0,2387.0,INACTIVE,INACTIVE,1240.0,1497.0,1437.0,INACTIVE,1276.0,1325.0
160,2010,ACS5YR,Housing Type,10-19 Units,0.089543937708565,0.1855869817900038,INACTIVE,INACTIVE,0.1625239005736137,0.0904255319148936,INACTIVE,0.2541914548404543,0.1927339901477832,0.0508840017248814,0.0893491124260355,0.1345168999658586,INACTIVE,INACTIVE,0.1822784810126582,0.1806004618937644,0.2942366026289181,INACTIVE,0.1462565293093441,0.1380753138075313
161,2010,ACS5YR,Housing Type,2-4 Units,0.0177975528364849,0.1491669895389384,INACTIVE,INACTIVE,0.268642447418738,0.0765139116202946,INACTIVE,0.2866414277988102,0.270935960591133,0.0228546787408365,0.0,0.090474564697849,INACTIVE,INACTIVE,0.1424050632911392,0.310392609699769,0.2962588473205257,INACTIVE,0.2391178177597214,0.2369246861924686
162,2010,ACS5YR,Housing Type,20 Units or More,0.8131256952169077,0.5025184037194885,INACTIVE,INACTIVE,0.0602294455066921,0.707037643207856,INACTIVE,0.1865873445105462,0.189039408866995,0.7973264338076758,0.8958579881656805,0.5739160122908843,INACTIVE,INACTIVE,0.4462025316455696,0.1293302540415704,0.1683518705763397,INACTIVE,0.1932675565873476,0.3206066945606695
